SampleID , process , xsectioninpb , kfactor , filtefficiency , xsecunc , generator

364180 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV280_500_CFilterBVeto, 72.128, 0.9702, 0.31675, 1.0, Sherpa
364181 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV280_500_BFilter, 72.113, 0.9702, 0.13391, 1.0, Sherpa
364182 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV500_1000, 15.04, 0.9702, 1.0, 1.0, Sherpa
364183 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV1000_E_CMS, 1.2334, 0.9702, 1.0, 1.0, Sherpa
364184 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV0_70_CVetoBVeto, 19152.0, 0.9702, 0.82495, 1.0, Sherpa
364185 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV0_70_CFilterBVeto, 19153.0, 0.9702, 0.12934, 1.0, Sherpa
364186 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV0_70_BFilter, 19163.0, 0.9702, 0.044594, 1.0, Sherpa
364187 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV70_140_CVetoBVeto, 947.65, 0.9702, 0.67382, 1.0, Sherpa
364188 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV70_140_CFilterBVeto, 946.73, 0.9702, 0.22222, 1.0, Sherpa
364189 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV70_140_BFilter, 943.30, 0.9702, 0.10396, 1.0, Sherpa
364190 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV140_280_CVetoBVeto, 339.36, 0.9702, 0.59622, 1.0, Sherpa
364191 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV140_280_CFilterBVeto, 339.63, 0.9702, 0.29025, 1.0, Sherpa
364192 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV140_280_BFilter, 339.55, 0.9702, 0.11229, 1.0, Sherpa
364193 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV280_500_CVetoBVeto, 72.048, 0.9202, 0.54569, 1.0, Sherpa
364194 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV280_500_CFilterBVeto, 71.976, 0.9702, 0.31648, 1.0, Sherpa
364195 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV280_500_BFilter, 72.026, 0.9702, 0.13426, 1.0, Sherpa
364196 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV500_1000, 15.046, 0.9702, 1.0, 1.0, Sherpa
364197 , Sherpa_221_NNPDF30NNLO_Wtaunu_MAXHTPTV1000_E_CMS, 1.2339, 0.9702, 1.0, 1.0, Sherpa
